timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1713939863217,8,JAVA,200,,MARCA_GET 5-9,text,true,,50616,172,92,92,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939858585,4675,PYTHON,200,OK,MARCA_GET 5-41,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4675,0,0
1713939863260,7,JAVA,200,,MARCA_GET 5-41,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939863267,6,GO,200,OK,MARCA_GET 5-41,text,true,,50847,172,91,91,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939858631,4701,PYTHON,200,OK,MARCA_GET 5-42,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4700,0,1
1713939863332,7,JAVA,200,,MARCA_GET 5-42,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939863339,5,GO,200,OK,MARCA_GET 5-42,text,true,,50847,172,91,91,http://localhost:3000/api/v1/inventario/marcas,5,0,0
1713939858693,4676,PYTHON,200,OK,MARCA_GET 5-43,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4676,0,1
1713939863370,7,JAVA,200,,MARCA_GET 5-43,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939863377,6,GO,200,OK,MARCA_GET 5-43,text,true,,50847,172,91,91,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939858722,4687,PYTHON,200,OK,MARCA_GET 5-45,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4687,0,1
1713939863409,7,JAVA,200,,MARCA_GET 5-45,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939863417,6,GO,200,OK,MARCA_GET 5-45,text,true,,50847,172,91,91,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939858770,4687,PYTHON,200,OK,MARCA_GET 5-44,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4687,0,1
1713939863477,8,JAVA,200,,MARCA_GET 5-44,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,8,0,0
1713939863485,9,GO,200,OK,MARCA_GET 5-44,text,true,,50847,172,91,91,http://localhost:3000/api/v1/inventario/marcas,9,0,0
1713939858912,4592,PYTHON,200,OK,MARCA_GET 5-46,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4592,0,1
1713939863505,7,JAVA,200,,MARCA_GET 5-46,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939863512,6,GO,200,OK,MARCA_GET 5-46,text,true,,50847,172,91,91,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939858942,4607,PYTHON,200,OK,MARCA_GET 5-47,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4607,0,1
1713939863550,7,JAVA,200,,MARCA_GET 5-47,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939863557,7,GO,200,OK,MARCA_GET 5-47,text,true,,50847,172,91,91,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939859004,4591,PYTHON,200,OK,MARCA_GET 5-48,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4591,0,0
1713939863596,7,JAVA,200,,MARCA_GET 5-48,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939863603,6,GO,200,OK,MARCA_GET 5-48,text,true,,50847,172,91,91,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939859051,4590,PYTHON,200,OK,MARCA_GET 5-49,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4590,0,1
1713939863641,7,JAVA,200,,MARCA_GET 5-49,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939863648,9,GO,200,OK,MARCA_GET 5-49,text,true,,50847,172,91,91,http://localhost:3000/api/v1/inventario/marcas,9,0,0
1713939859083,4612,PYTHON,200,OK,MARCA_GET 5-10,text,true,,50724,172,91,91,http://localhost:8000/api/v1/inventario/marcas,4612,0,1
1713939863696,8,JAVA,200,,MARCA_GET 5-10,text,true,,50616,172,91,91,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939859127,4607,PYTHON,200,OK,MARCA_GET 5-51,text,true,,50724,172,90,90,http://localhost:8000/api/v1/inventario/marcas,4607,0,1
1713939863734,10,JAVA,200,,MARCA_GET 5-51,text,true,,50616,172,90,90,http://localhost:8080/api/v1/inventario/marcas,8,0,0
1713939863765,9,GO,200,OK,MARCA_GET 5-51,text,true,,50847,172,90,90,http://localhost:3000/api/v1/inventario/marcas,8,0,0
1713939859204,4576,PYTHON,200,OK,MARCA_GET 5-50,text,true,,50724,172,90,90,http://localhost:8000/api/v1/inventario/marcas,4576,0,1
1713939863780,7,JAVA,200,,MARCA_GET 5-50,text,true,,50616,172,90,90,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939863787,9,GO,200,OK,MARCA_GET 5-50,text,true,,50847,172,90,90,http://localhost:3000/api/v1/inventario/marcas,9,0,0
1713939859236,4585,PYTHON,200,OK,MARCA_GET 5-52,text,true,,50724,172,90,90,http://localhost:8000/api/v1/inventario/marcas,4584,0,1
1713939863821,6,JAVA,200,,MARCA_GET 5-52,text,true,,50616,172,90,90,http://localhost:8080/api/v1/inventario/marcas,5,0,0
1713939863827,6,GO,200,OK,MARCA_GET 5-52,text,true,,50847,172,90,90,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939859333,4562,PYTHON,200,OK,MARCA_GET 5-54,text,true,,50724,172,90,90,http://localhost:8000/api/v1/inventario/marcas,4562,0,1
1713939863895,7,JAVA,200,,MARCA_GET 5-54,text,true,,50616,172,90,90,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939863902,5,GO,200,OK,MARCA_GET 5-54,text,true,,50847,172,90,90,http://localhost:3000/api/v1/inventario/marcas,5,0,0
1713939859445,4488,PYTHON,200,OK,MARCA_GET 5-53,text,true,,50724,172,90,90,http://localhost:8000/api/v1/inventario/marcas,4488,0,1
1713939863933,7,JAVA,200,,MARCA_GET 5-53,text,true,,50616,172,90,90,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939863940,7,GO,200,OK,MARCA_GET 5-53,text,true,,50847,172,90,90,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939859601,4374,PYTHON,200,OK,MARCA_GET 5-55,text,true,,50724,172,90,90,http://localhost:8000/api/v1/inventario/marcas,4374,0,1
1713939863991,6,JAVA,200,,MARCA_GET 5-55,text,true,,50616,172,90,90,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939863997,6,GO,200,OK,MARCA_GET 5-55,text,true,,50847,172,90,90,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939859690,4324,PYTHON,200,OK,MARCA_GET 5-56,text,true,,50724,172,90,90,http://localhost:8000/api/v1/inventario/marcas,4324,0,1
1713939864014,8,JAVA,200,,MARCA_GET 5-56,text,true,,50616,172,90,90,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939864022,5,GO,200,OK,MARCA_GET 5-56,text,true,,50847,172,90,90,http://localhost:3000/api/v1/inventario/marcas,5,0,0
1713939859747,4305,PYTHON,200,OK,MARCA_GET 5-11,text,true,,50724,172,90,90,http://localhost:8000/api/v1/inventario/marcas,4305,0,0
1713939864052,6,JAVA,200,,MARCA_GET 5-11,text,true,,50616,172,90,90,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939859801,4289,PYTHON,200,OK,MARCA_GET 5-57,text,true,,50724,172,89,89,http://localhost:8000/api/v1/inventario/marcas,4289,0,1
1713939864091,6,JAVA,200,,MARCA_GET 5-57,text,true,,50616,172,89,89,http://localhost:8080/api/v1/inventario/marcas,5,0,0
1713939864097,6,GO,200,OK,MARCA_GET 5-57,text,true,,50847,172,89,89,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939859851,4279,PYTHON,200,OK,MARCA_GET 5-58,text,true,,50724,172,89,89,http://localhost:8000/api/v1/inventario/marcas,4279,0,1
1713939864130,7,JAVA,200,,MARCA_GET 5-58,text,true,,50616,172,89,89,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939864137,6,GO,200,OK,MARCA_GET 5-58,text,true,,50847,172,89,89,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939859930,4237,PYTHON,200,OK,MARCA_GET 5-59,text,true,,50724,172,89,89,http://localhost:8000/api/v1/inventario/marcas,4237,0,0
1713939864167,7,JAVA,200,,MARCA_GET 5-59,text,true,,50616,172,89,89,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939864174,7,GO,200,OK,MARCA_GET 5-59,text,true,,50847,172,89,89,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939859966,4243,PYTHON,200,OK,MARCA_GET 5-12,text,true,,50724,172,89,89,http://localhost:8000/api/v1/inventario/marcas,4242,0,1
1713939864209,6,JAVA,200,,MARCA_GET 5-12,text,true,,50616,172,89,89,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939860013,4236,PYTHON,200,OK,MARCA_GET 5-60,text,true,,50724,172,88,88,http://localhost:8000/api/v1/inventario/marcas,4236,0,1
1713939864264,7,JAVA,200,,MARCA_GET 5-60,text,true,,50616,172,88,88,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939864271,7,GO,200,OK,MARCA_GET 5-60,text,true,,50847,172,88,88,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860065,4224,PYTHON,200,OK,MARCA_GET 5-61,text,true,,50724,172,88,88,http://localhost:8000/api/v1/inventario/marcas,4224,0,0
1713939864289,7,JAVA,200,,MARCA_GET 5-61,text,true,,50616,172,88,88,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939864296,21,GO,200,OK,MARCA_GET 5-61,text,true,,50847,172,88,88,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860095,4239,PYTHON,200,OK,MARCA_GET 5-62,text,true,,50724,172,88,88,http://localhost:8000/api/v1/inventario/marcas,4239,0,0
1713939864334,7,JAVA,200,,MARCA_GET 5-62,text,true,,50616,172,88,88,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939864341,6,GO,200,OK,MARCA_GET 5-62,text,true,,50847,172,88,88,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860145,4260,PYTHON,200,OK,MARCA_GET 5-63,text,true,,50724,172,88,88,http://localhost:8000/api/v1/inventario/marcas,4260,0,1
1713939864405,7,JAVA,200,,MARCA_GET 5-63,text,true,,50616,172,88,88,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939864412,7,GO,200,OK,MARCA_GET 5-63,text,true,,50847,172,88,88,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939860195,4250,PYTHON,200,OK,MARCA_GET 5-64,text,true,,50724,172,88,88,http://localhost:8000/api/v1/inventario/marcas,4250,0,0
1713939864445,7,JAVA,200,,MARCA_GET 5-64,text,true,,50616,172,88,88,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939864452,6,GO,200,OK,MARCA_GET 5-64,text,true,,50847,172,88,88,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860262,4224,PYTHON,200,OK,MARCA_GET 5-65,text,true,,50724,172,88,88,http://localhost:8000/api/v1/inventario/marcas,4224,0,1
1713939864493,10,JAVA,200,,MARCA_GET 5-65,text,true,,50616,172,88,88,http://localhost:8080/api/v1/inventario/marcas,10,0,0
1713939864503,6,GO,200,OK,MARCA_GET 5-65,text,true,,50847,172,88,88,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860293,4233,PYTHON,200,OK,MARCA_GET 5-66,text,true,,50724,172,88,88,http://localhost:8000/api/v1/inventario/marcas,4233,0,1
1713939864526,7,JAVA,200,,MARCA_GET 5-66,text,true,,50616,172,88,88,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939864533,6,GO,200,OK,MARCA_GET 5-66,text,true,,50847,172,88,88,http://localhost:3000/api/v1/inventario/marcas,5,0,0
1713939860331,4234,PYTHON,200,OK,MARCA_GET 5-67,text,true,,50724,172,88,88,http://localhost:8000/api/v1/inventario/marcas,4234,0,1
1713939864565,7,JAVA,200,,MARCA_GET 5-67,text,true,,50616,172,88,88,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939864572,8,GO,200,OK,MARCA_GET 5-67,text,true,,50847,172,88,88,http://localhost:3000/api/v1/inventario/marcas,8,0,0
1713939860400,4204,PYTHON,200,OK,MARCA_GET 5-13,text,true,,50724,172,88,88,http://localhost:8000/api/v1/inventario/marcas,4204,0,0
1713939864604,7,JAVA,200,,MARCA_GET 5-13,text,true,,50616,172,88,88,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939860427,4215,PYTHON,200,OK,MARCA_GET 5-68,text,true,,50724,172,87,87,http://localhost:8000/api/v1/inventario/marcas,4215,0,1
1713939864642,6,JAVA,200,,MARCA_GET 5-68,text,true,,50616,172,87,87,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939864649,8,GO,200,OK,MARCA_GET 5-68,text,true,,50847,172,87,87,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939860441,4248,PYTHON,200,OK,MARCA_GET 5-69,text,true,,50724,172,87,87,http://localhost:8000/api/v1/inventario/marcas,4248,0,0
1713939864689,10,JAVA,200,,MARCA_GET 5-69,text,true,,50616,172,87,87,http://localhost:8080/api/v1/inventario/marcas,9,0,0
1713939864699,9,GO,200,OK,MARCA_GET 5-69,text,true,,50847,172,87,87,http://localhost:3000/api/v1/inventario/marcas,8,0,0
1713939860500,4240,PYTHON,200,OK,MARCA_GET 5-14,text,true,,50724,172,87,87,http://localhost:8000/api/v1/inventario/marcas,4240,0,0
1713939864764,9,JAVA,200,,MARCA_GET 5-14,text,true,,50616,172,87,87,http://localhost:8080/api/v1/inventario/marcas,8,0,0
1713939860528,4250,PYTHON,200,OK,MARCA_GET 5-70,text,true,,50724,172,86,86,http://localhost:8000/api/v1/inventario/marcas,4250,0,1
1713939864778,7,JAVA,200,,MARCA_GET 5-70,text,true,,50616,172,86,86,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939864785,7,GO,200,OK,MARCA_GET 5-70,text,true,,50847,172,86,86,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860559,4259,PYTHON,200,OK,MARCA_GET 5-71,text,true,,50724,172,86,86,http://localhost:8000/api/v1/inventario/marcas,4259,0,1
1713939864819,6,JAVA,200,,MARCA_GET 5-71,text,true,,50616,172,86,86,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939864825,7,GO,200,OK,MARCA_GET 5-71,text,true,,50847,172,86,86,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860611,4246,PYTHON,200,OK,MARCA_GET 5-72,text,true,,50724,172,86,86,http://localhost:8000/api/v1/inventario/marcas,4246,0,1
1713939864857,7,JAVA,200,,MARCA_GET 5-72,text,true,,50616,172,86,86,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939864864,6,GO,200,OK,MARCA_GET 5-72,text,true,,50847,172,86,86,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860647,4282,PYTHON,200,OK,MARCA_GET 5-73,text,true,,50724,172,86,86,http://localhost:8000/api/v1/inventario/marcas,4282,0,1
1713939864930,6,JAVA,200,,MARCA_GET 5-73,text,true,,50616,172,86,86,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939864936,9,GO,200,OK,MARCA_GET 5-73,text,true,,50847,172,86,86,http://localhost:3000/api/v1/inventario/marcas,8,0,0
1713939860744,4230,PYTHON,200,OK,MARCA_GET 5-74,text,true,,50724,172,86,86,http://localhost:8000/api/v1/inventario/marcas,4230,0,0
1713939864974,6,JAVA,200,,MARCA_GET 5-74,text,true,,50616,172,86,86,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939864981,6,GO,200,OK,MARCA_GET 5-74,text,true,,50847,172,86,86,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860796,4219,PYTHON,200,OK,MARCA_GET 5-75,text,true,,50724,172,86,86,http://localhost:8000/api/v1/inventario/marcas,4219,0,1
1713939865015,7,JAVA,200,,MARCA_GET 5-75,text,true,,50616,172,86,86,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865022,6,GO,200,OK,MARCA_GET 5-75,text,true,,50847,172,86,86,http://localhost:3000/api/v1/inventario/marcas,5,0,0
1713939860826,4226,PYTHON,200,OK,MARCA_GET 5-76,text,true,,50724,172,86,86,http://localhost:8000/api/v1/inventario/marcas,4226,0,1
1713939865052,7,JAVA,200,,MARCA_GET 5-76,text,true,,50616,172,86,86,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939865059,6,GO,200,OK,MARCA_GET 5-76,text,true,,50847,172,86,86,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860878,4212,PYTHON,200,OK,MARCA_GET 5-77,text,true,,50724,172,86,86,http://localhost:8000/api/v1/inventario/marcas,4212,0,0
1713939865090,6,JAVA,200,,MARCA_GET 5-77,text,true,,50616,172,86,86,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939865096,7,GO,200,OK,MARCA_GET 5-77,text,true,,50847,172,86,86,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860930,4197,PYTHON,200,OK,MARCA_GET 5-15,text,true,,50724,172,86,86,http://localhost:8000/api/v1/inventario/marcas,4197,0,1
1713939865127,7,JAVA,200,,MARCA_GET 5-15,text,true,,50616,172,86,86,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939860944,4220,PYTHON,200,OK,MARCA_GET 5-79,text,true,,50724,172,85,85,http://localhost:8000/api/v1/inventario/marcas,4220,0,1
1713939865164,7,JAVA,200,,MARCA_GET 5-79,text,true,,50616,172,85,85,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939865171,6,GO,200,OK,MARCA_GET 5-79,text,true,,50847,172,85,85,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939860995,4207,PYTHON,200,OK,MARCA_GET 5-78,text,true,,50724,172,85,85,http://localhost:8000/api/v1/inventario/marcas,4207,0,1
1713939865202,6,JAVA,200,,MARCA_GET 5-78,text,true,,50616,172,85,85,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939865208,8,GO,200,OK,MARCA_GET 5-78,text,true,,50847,172,85,85,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939861045,4197,PYTHON,200,OK,MARCA_GET 5-80,text,true,,50724,172,85,85,http://localhost:8000/api/v1/inventario/marcas,4196,0,1
1713939865242,7,JAVA,200,,MARCA_GET 5-80,text,true,,50616,172,85,85,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865274,8,GO,200,OK,MARCA_GET 5-80,text,true,,50847,172,85,85,http://localhost:3000/api/v1/inventario/marcas,8,0,0
1713939861099,4190,PYTHON,200,OK,MARCA_GET 5-81,text,true,,50724,172,85,85,http://localhost:8000/api/v1/inventario/marcas,4189,0,1
1713939865289,7,JAVA,200,,MARCA_GET 5-81,text,true,,50616,172,85,85,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939865296,7,GO,200,OK,MARCA_GET 5-81,text,true,,50847,172,85,85,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939861147,4185,PYTHON,200,OK,MARCA_GET 5-16,text,true,,50724,172,85,85,http://localhost:8000/api/v1/inventario/marcas,4185,0,0
1713939865332,7,JAVA,200,,MARCA_GET 5-16,text,true,,50616,172,85,85,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939861217,4156,PYTHON,200,OK,MARCA_GET 5-82,text,true,,50724,172,84,84,http://localhost:8000/api/v1/inventario/marcas,4156,0,1
1713939865373,8,JAVA,200,,MARCA_GET 5-82,text,true,,50616,172,84,84,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865381,7,GO,200,OK,MARCA_GET 5-82,text,true,,50847,172,84,84,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939861259,4196,PYTHON,200,OK,MARCA_GET 5-83,text,true,,50724,172,84,84,http://localhost:8000/api/v1/inventario/marcas,4196,0,1
1713939865455,8,JAVA,200,,MARCA_GET 5-83,text,true,,50616,172,84,84,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865463,8,GO,200,OK,MARCA_GET 5-83,text,true,,50847,172,84,84,http://localhost:3000/api/v1/inventario/marcas,8,0,0
1713939861328,4173,PYTHON,200,OK,MARCA_GET 5-17,text,true,,50724,172,84,84,http://localhost:8000/api/v1/inventario/marcas,4173,0,1
1713939865512,8,JAVA,200,,MARCA_GET 5-17,text,true,,50616,172,84,84,http://localhost:8080/api/v1/inventario/marcas,8,0,0
1713939861357,4187,PYTHON,200,OK,MARCA_GET 5-84,text,true,,50724,172,83,83,http://localhost:8000/api/v1/inventario/marcas,4187,0,1
1713939865544,8,JAVA,200,,MARCA_GET 5-84,text,true,,50616,172,83,83,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865552,9,GO,200,OK,MARCA_GET 5-84,text,true,,50847,172,83,83,http://localhost:3000/api/v1/inventario/marcas,9,0,0
1713939861427,4164,PYTHON,200,OK,MARCA_GET 5-85,text,true,,50724,172,83,83,http://localhost:8000/api/v1/inventario/marcas,4164,0,1
1713939865591,8,JAVA,200,,MARCA_GET 5-85,text,true,,50616,172,83,83,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865599,7,GO,200,OK,MARCA_GET 5-85,text,true,,50847,172,83,83,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939861443,4193,PYTHON,200,OK,MARCA_GET 5-86,text,true,,50724,172,83,83,http://localhost:8000/api/v1/inventario/marcas,4193,0,0
1713939865636,8,JAVA,200,,MARCA_GET 5-86,text,true,,50616,172,83,83,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865644,8,GO,200,OK,MARCA_GET 5-86,text,true,,50847,172,83,83,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939861494,4184,PYTHON,200,OK,MARCA_GET 5-18,text,true,,50724,172,83,83,http://localhost:8000/api/v1/inventario/marcas,4184,0,1
1713939865678,7,JAVA,200,,MARCA_GET 5-18,text,true,,50616,172,83,83,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939861524,4206,PYTHON,200,OK,MARCA_GET 5-87,text,true,,50724,172,82,82,http://localhost:8000/api/v1/inventario/marcas,4206,0,0
1713939865731,10,JAVA,200,,MARCA_GET 5-87,text,true,,50616,172,82,82,http://localhost:8080/api/v1/inventario/marcas,8,0,0
1713939865741,7,GO,200,OK,MARCA_GET 5-87,text,true,,50847,172,82,82,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939861560,4219,PYTHON,200,OK,MARCA_GET 5-88,text,true,,50724,172,82,82,http://localhost:8000/api/v1/inventario/marcas,4218,0,0
1713939865784,8,JAVA,200,,MARCA_GET 5-88,text,true,,50616,172,82,82,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865792,7,GO,200,OK,MARCA_GET 5-88,text,true,,50847,172,82,82,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939861612,4213,PYTHON,200,OK,MARCA_GET 5-89,text,true,,50724,172,82,82,http://localhost:8000/api/v1/inventario/marcas,4213,0,1
1713939865825,7,JAVA,200,,MARCA_GET 5-89,text,true,,50616,172,82,82,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865832,7,GO,200,OK,MARCA_GET 5-89,text,true,,50847,172,82,82,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939861643,4222,PYTHON,200,OK,MARCA_GET 5-19,text,true,,50724,172,82,82,http://localhost:8000/api/v1/inventario/marcas,4222,0,1
1713939865865,8,JAVA,200,,MARCA_GET 5-19,text,true,,50616,172,82,82,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939861677,4228,PYTHON,200,OK,MARCA_GET 5-90,text,true,,50724,172,81,81,http://localhost:8000/api/v1/inventario/marcas,4228,0,1
1713939865905,7,JAVA,200,,MARCA_GET 5-90,text,true,,50616,172,81,81,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939865912,8,GO,200,OK,MARCA_GET 5-90,text,true,,50847,172,81,81,http://localhost:3000/api/v1/inventario/marcas,8,0,0
1713939861728,4220,PYTHON,200,OK,MARCA_GET 5-91,text,true,,50724,172,81,81,http://localhost:8000/api/v1/inventario/marcas,4220,0,1
1713939865948,7,JAVA,200,,MARCA_GET 5-91,text,true,,50616,172,81,81,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939865955,7,GO,200,OK,MARCA_GET 5-91,text,true,,50847,172,81,81,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939861757,4266,PYTHON,200,OK,MARCA_GET 5-92,text,true,,50724,172,81,81,http://localhost:8000/api/v1/inventario/marcas,4266,0,1
1713939866023,7,JAVA,200,,MARCA_GET 5-92,text,true,,50616,172,81,81,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939866030,7,GO,200,OK,MARCA_GET 5-92,text,true,,50847,172,81,81,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939861878,4184,PYTHON,200,OK,MARCA_GET 5-93,text,true,,50724,172,81,81,http://localhost:8000/api/v1/inventario/marcas,4184,0,1
1713939866062,8,JAVA,200,,MARCA_GET 5-93,text,true,,50616,172,81,81,http://localhost:8080/api/v1/inventario/marcas,7,0,0
1713939866070,5,GO,200,OK,MARCA_GET 5-93,text,true,,50847,172,81,81,http://localhost:3000/api/v1/inventario/marcas,5,0,0
1713939861945,4159,PYTHON,200,OK,MARCA_GET 5-94,text,true,,50724,172,81,81,http://localhost:8000/api/v1/inventario/marcas,4159,0,1
1713939866104,6,JAVA,200,,MARCA_GET 5-94,text,true,,50616,172,81,81,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939866110,6,GO,200,OK,MARCA_GET 5-94,text,true,,50847,172,81,81,http://localhost:3000/api/v1/inventario/marcas,6,0,0
1713939861961,4181,PYTHON,200,OK,MARCA_GET 5-95,text,true,,50724,172,81,81,http://localhost:8000/api/v1/inventario/marcas,4181,0,1
1713939866142,7,JAVA,200,,MARCA_GET 5-95,text,true,,50616,172,81,81,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939866149,7,GO,200,OK,MARCA_GET 5-95,text,true,,50847,172,81,81,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939861991,4190,PYTHON,200,OK,MARCA_GET 5-20,text,true,,50724,172,81,81,http://localhost:8000/api/v1/inventario/marcas,4190,0,1
1713939866181,6,JAVA,200,,MARCA_GET 5-20,text,true,,50616,172,81,81,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939862044,4175,PYTHON,200,OK,MARCA_GET 5-96,text,true,,50724,172,80,80,http://localhost:8000/api/v1/inventario/marcas,4175,0,1
1713939866219,8,JAVA,200,,MARCA_GET 5-96,text,true,,50616,172,80,80,http://localhost:8080/api/v1/inventario/marcas,6,0,0
1713939866227,13,GO,200,OK,MARCA_GET 5-96,text,true,,50847,172,80,80,http://localhost:3000/api/v1/inventario/marcas,7,0,0
1713939862075,4193,PYTHON,200,OK,MARCA_GET 5-97,text,true,,50724,172,80,80,http://localhost:8000/api/v1/inventario/marcas,4193,0,1
1713939866294,8,JAVA,200,,MARCA_GET 5-97,text,true,,50616,172,80,80,http://localhost:8080/api/v1/inventario/marcas,8,0,0
1713939866302,7,GO,200,OK,MARCA_GET 5-97,text,true,,50847,172,80,80,http://localhost:3000/api/v1/inventario/marcas,7,0,0
